MOVIE_ID,THREE,FOUR,FIVE
12284,8,10,30
10386,1,3,8
78214,0,0,2
82868,6,8,4
64347,8,28,119
11012,2,5,6
60379,7,5,26
29303,0,1,1
4249,6,2,0
594,3,3,0
34382,0,1,11
56102,0,1,1
15226,0,1,0
34673,1,0,0
57015,0,0,1
2246,1,1,0
11,0,0,4
42648,0,1,0
41292,1,0,0
57586,1,2,1
38810,5,5,35
24495,7,18,105
82738,2,2,10
32183,0,0,6
28287,0,1,2
75487,0,0,1
11984,1,9,62
24303,8,28,98
80935,3,1,4
85043,7,10,74
65426,0,2,3
29252,3,2,4
1068,2,3,0
20375,0,5,13
53951,1,1,0
16497,0,1,11
3287,1,0,0
25381,0,1,4
15749,12,16,18
66252,2,0,0
54111,3,6,11
10597,3,10,10
29075,3,7,43
41034,2,0,0
80348,1,1,0
9055,2,2,6
27140,2,0,0
14509,0,0,3
67576,4,6,4
83826,5,13,31
50785,1,4,6
57105,4,2,34
20133,0,1,3
40447,0,3,0
10887,0,1,2
20443,0,0,4
28266,14,32,41
1454,3,2,2
33347,0,0,4
704,0,8,15
69602,0,2,3
43206,0,1,0
28492,0,1,2
71623,0,2,4
70376,0,0,1
48983,1,0,0
54530,0,12,12
32521,5,28,18
14049,0,2,9
32520,5,28,18
20505,2,14,8
64729,0,1,0
21837,1,1,1
36899,0,1,1
76956,0,1,5
5701,2,4,31
30138,6,0,0
76228,0,1,0
26408,0,0,20
226,10,24,210
64685,7,11,9
61353,51,111,312
69050,7,12,119
43400,5,3,4
44865,0,1,1
4932,3,6,0
27692,1,0,9
5218,2,8,34
70333,28,71,73
36758,6,1,3
47218,13,18,102
10290,0,1,2
66664,16,22,42
9510,1,2,25
40518,0,1,0
40534,0,0,1
39634,2,6,43
28166,1,3,3
47721,1,4,11
30499,0,1,1
10338,55,96,280
46601,4,5,16
47426,1,8,60
4001,0,1,2
40126,1,2,3
9231,51,60,47
1268,0,0,1
73760,23,43,113
72829,13,21,28
52784,0,2,0
29830,3,10,13
8171,1,0,0
47321,0,0,2
55462,0,0,1
2732,3,5,118
53290,58,93,290
33036,14,19,14
60327,11,17,6
10732,0,3,3
62650,29,68,120
78861,1,0,3
49446,0,0,1
43495,1,1,3
27668,0,1,1
57673,1,2,11
31989,2,0,0
11257,0,0,3
63376,2,7,20
77068,6,9,24
31691,0,4,15
58383,20,31,66
25487,11,21,149
27711,3,8,13
54012,0,0,3
25951,0,1,0
84147,1,3,37
29715,0,1,0
77096,0,0,1
62520,2,0,0
77289,3,1,1
8831,0,0,2
76782,2,4,7
35954,0,0,3
19061,3,11,27
45960,2,4,2
51927,1,3,1
78741,0,1,11
49888,2,1,6
7007,0,0,4
83151,14,28,184
29560,0,1,3
78700,0,0,1
36569,0,0,28
26906,3,9,3
5004,0,1,0
5533,16,36,56
12435,0,0,4
42522,6,8,9
42521,12,16,18
27675,1,0,1
80341,0,2,3
84838,17,52,96
49563,2,0,1
27403,0,0,1
64548,1,6,4
70566,2,3,4
57247,2,0,12
75035,1,0,0
82648,0,1,1
40700,0,0,1
40699,0,1,6
43215,2,2,4
40701,0,0,2
68588,0,0,1
5222,20,28,62
58419,26,45,79
43192,8,16,18
67150,1,1,6
31139,2,4,7
63920,0,0,5
55525,1,0,1
45107,0,1,0
67672,0,3,4
52956,0,1,3
83098,0,0,1
82444,0,2,8
62172,3,4,14
43340,49,58,316
12890,0,1,0
26088,0,1,18
71359,6,6,23
6565,0,0,1
8624,9,21,15
41312,0,0,1
71584,0,0,3
76197,3,10,23
32463,1,0,0
41279,2,0,3
66383,1,1,0
1211,0,0,2
68209,0,0,1
21853,0,0,1
77136,0,2,6
64764,0,0,3
84559,0,1,0
41056,0,0,3
43294,0,5,59
56594,0,1,1
36999,6,17,52
42730,0,1,0
16126,0,2,0
77978,1,0,3
8589,0,1,4
44502,0,1,1
28490,0,1,0
71925,0,1,3
47111,0,1,1
47787,0,1,0
48747,0,0,1
19195,1,1,6
55537,0,2,4
36151,1,10,62
51260,0,0,2
15025,9,10,38
39752,0,0,1
17388,8,54,44
33000,2,2,14
73170,4,14,26
54936,0,4,30
47370,0,1,1
32192,0,1,0
38494,1,2,2
73250,10,8,28
17075,6,5,10
17022,5,13,28
55262,0,1,1
74031,0,2,2
78216,0,0,1
16087,7,3,2
34148,4,10,25
81389,184,480,1276
82306,2,2,3
23380,0,2,9
61049,0,0,6
4352,10,13,6
29076,4,17,40
52518,4,12,18
37694,3,3,13
46016,0,1,0
48182,3,0,0
83788,12,24,22
52824,2,1,2
39460,15,3,0
82103,4,3,2
58116,6,2,14
33333,4,5,8
51023,1,2,8
63013,0,0,1
39174,6,8,11
68970,2,0,4
22745,1,1,0
53266,0,1,0
51716,0,1,0
20162,0,6,41
56995,38,27,51
58408,31,56,143
32401,10,8,8
19934,6,2,0
59720,5,8,7
31209,0,3,27
2259,4,6,3
48315,0,0,2
2395,4,3,16
56478,4,6,24
61837,2,2,0
46681,5,10,2
43282,0,0,1
10446,5,11,16
59393,4,6,16
20166,0,1,2
20160,0,1,1
20165,0,0,6
1011,0,0,4
4776,2,5,0
72120,0,0,2
1578,12,8,76
84451,3,1,11
22210,12,8,84
27078,0,0,1
13463,0,0,2
56362,1,4,15
40954,0,2,2
62997,16,40,116
82942,2,11,9
42090,0,3,2
64787,3,5,34
22985,0,0,2
75993,66,138,342
60163,3,2,4
16257,1,2,10
54673,4,25,63
49432,1,7,11
31726,4,2,2
718,8,0,0
46684,3,7,13
25364,0,2,0
61777,0,0,5
65960,2,2,1
14974,0,2,5
1901,3,3,2
9039,1,0,0
67565,2,2,16
27169,6,4,2
35878,2,1,1
15652,0,2,10
15651,0,0,26
25338,3,9,37
77712,0,1,6
8841,1,3,11
44787,0,1,0
2724,2,1,1
62653,0,1,1
15650,0,0,8
9099,1,1,3
18287,1,2,1
18288,1,2,1
73059,2,2,4
50468,2,0,3
64711,4,10,22
38886,0,4,8
35323,6,2,46
79735,0,0,1
71583,1,1,7
42607,1,3,8
35731,0,2,8
25483,13,35,49
16334,4,2,0
35506,2,1,1
2345,4,12,20
24691,0,3,0
12846,12,8,20
5433,2,3,36
14529,0,1,3
82664,0,6,18
16335,2,1,0
55011,4,25,72
17675,0,1,2
13748,0,0,2
16532,0,5,50
16667,7,22,28
33312,0,0,2
46415,0,0,1
58335,5,2,2
6144,1,0,0
48581,0,1,3
33775,0,0,1
24830,2,5,5
56468,1,0,0
8181,1,1,0
63982,16,52,329
74634,0,0,1
33022,9,42,213
24264,0,1,0
3063,0,9,3
4952,6,9,6
18942,1,3,17
82308,0,2,1
60439,1,2,3
42060,0,0,9
42248,4,9,8
54874,2,5,22
14851,18,12,20
19376,2,3,10
64444,0,2,2
73003,0,0,4
33245,4,15,69
31469,0,2,4
3371,1,1,3
27390,0,2,12
19654,1,3,6
34219,0,2,0
56827,3,0,4
39429,1,3,26
37645,34,78,72
14692,0,1,0
3978,1,0,1
29025,1,1,0
50143,0,1,3
68273,3,7,4
66671,0,0,12
34475,6,16,53
65081,5,5,39
35968,3,3,8
34020,3,11,21
68982,6,24,6
23576,6,7,5
12250,0,1,11
51416,2,5,2
76577,5,2,1
84400,6,15,19
45253,2,4,20
5036,4,2,5
48809,19,58,148
65804,0,0,2
75762,0,0,1
74530,0,2,6
20103,2,4,2
53732,8,16,22
51721,1,5,13
35850,7,9,19
22507,0,1,2
2638,1,0,0
70168,0,2,3
44444,0,4,5
4298,0,3,2
34398,4,3,0
30313,1,5,38
37276,12,24,44
46547,4,5,13
29724,3,18,69
18884,18,60,358
76411,5,4,3
32978,0,0,2
26193,1,0,0
79472,4,2,7
18211,0,0,2
66755,3,9,57
44621,12,25,75
51870,4,16,67
74618,23,43,569
4628,0,0,2
57724,1,0,0
21178,0,0,5
67615,4,8,10
65027,4,1,0
4889,0,0,3
6258,0,2,7
29188,1,4,2
3764,2,4,22
37458,4,8,33
7273,0,0,1
39040,4,0,6
52447,2,0,2
70513,5,5,23
7587,8,19,37
56474,0,3,5
50939,0,4,0
16591,0,0,4
39745,0,1,2
24687,3,6,30
71984,46,78,133
72069,3,2,8
79525,0,1,4
84293,8,2,4
12100,0,0,1
11973,1,0,0
56640,3,0,0
27362,0,0,2
80613,2,3,23
12927,6,14,11
70550,18,18,32
25116,2,2,2
35677,22,36,33
31059,0,0,3
49534,0,1,0
73382,2,2,6
26461,0,0,3
3534,3,4,17
81701,0,0,5
58775,0,2,39
32447,16,20,34
28629,1,2,1
4293,15,3,12
15668,3,2,1
31923,4,1,1
30242,0,3,4
23207,0,0,4
69692,0,0,2
12937,1,1,6
51569,0,1,7
72909,1,11,45
17820,6,18,20
57625,0,6,20
32627,15,16,20
80104,0,2,7
16980,28,22,24
69560,4,8,2
929,2,3,4
21820,7,11,69
59028,2,2,4
4708,1,3,5
81741,0,0,3
35399,0,4,3
35397,0,0,1
65856,1,1,0
2033,0,1,0
47228,19,31,82
77536,0,0,1
57749,4,10,28
56271,0,4,49
41853,14,8,12
427,72,100,128
40321,1,3,12
48077,0,3,6
74777,0,1,3
83631,0,5,3
47858,2,10,34
19651,6,20,77
74138,3,10,78
69586,0,0,3
47271,0,3,4
63127,0,2,3
83967,33,35,40
16874,4,10,34
81909,18,58,251
21359,0,4,12
39135,0,0,4
41684,2,7,25
9880,0,0,1
5948,41,38,76
73014,0,10,16
11928,0,1,1
75904,0,2,4
61271,0,3,4
51545,14,4,4
30776,6,3,1
42785,10,56,197
59419,10,26,14
30784,0,2,6
30781,0,1,0
30783,2,1,1
66691,2,0,0
68834,7,9,45
79958,20,10,10
76922,4,4,6
82819,14,9,16
42051,4,2,1
33359,2,1,4
69021,16,23,18
31995,139,226,253
69568,0,0,1
43932,1,0,0
72252,0,0,1
61869,4,3,5
71933,0,0,1
46304,4,24,118
42216,3,4,11
1587,2,0,16
50979,0,0,2
74469,13,25,19
39425,1,1,9
20183,5,7,22
20156,0,8,14
47340,38,62,26
20157,0,8,14
20182,0,1,5
58629,3,1,2
7607,4,6,18
4104,0,1,4
29988,7,26,35
63603,8,19,24
70100,1,0,1
33811,0,3,7
35828,1,1,2
53677,1,6,6
56017,0,0,2
66625,6,18,28
78018,0,2,0
49913,0,4,12
1961,0,0,17
24129,3,4,4
8832,1,0,0
43839,1,6,2
77245,0,0,2
21003,10,32,64
48222,0,2,0
76725,6,5,3
72898,2,12,38
58208,0,2,3
35078,1,1,3
63926,0,1,5
26194,1,1,1
17976,3,3,9
6374,7,27,119
48854,0,1,0
50749,0,4,2
37208,0,0,2
15929,0,2,10
65358,0,0,1
11568,6,14,7
56592,0,1,5
23470,0,2,0
27477,0,2,1
76292,0,0,1
10838,4,10,34
292,6,18,24
37450,4,2,4
61958,0,2,0
24337,0,0,1
52507,5,17,46
22252,0,6,24
19909,1,0,0
27246,0,0,1
49477,5,11,32
13384,61,117,177
40502,0,1,0
22316,0,1,1
22319,1,4,8
4893,0,0,3
12579,6,8,13
49429,10,34,235
67236,24,9,12
20504,0,1,0
46191,0,0,4
49340,0,0,1
22072,0,1,0
36184,0,1,3
16837,2,4,4
69616,1,0,1
82804,0,2,3
82180,1,1,3
64253,0,2,0
65254,1,1,0
11577,0,1,0
65613,1,0,0
71280,5,8,86
83693,1,1,2
68157,0,1,1
39210,1,0,3
31126,1,0,0
58110,4,5,3
40838,0,2,0
62215,1,1,0
25299,0,0,4
70640,0,0,2
85211,22,34,332
32625,15,16,20
34771,1,2,0
38102,0,4,4
70984,0,1,0
14295,0,1,2
31701,5,2,3
18206,0,0,1
3385,23,49,165
17783,0,1,0
19914,5,0,1
68553,8,30,121
80097,1,2,0
77745,0,0,1
37356,1,0,1
24804,5,2,11
58965,3,6,12
69162,1,5,32
8693,0,0,5
19967,3,11,14
68635,14,21,32
14466,1,0,0
55241,8,21,38
29669,0,0,4
55239,8,21,38
6838,16,35,269
26188,1,1,2
60960,1,0,1
42022,0,4,31
64130,4,0,2
85080,16,35,269
52477,3,3,2
31105,1,3,0
12690,51,70,200
22513,0,0,1
40727,11,22,113
14783,0,0,1
67739,1,3,3
73687,8,19,73
82316,12,12,24
78389,6,6,3
25375,1,0,2
49811,2,8,9
36332,24,28,24
66911,3,6,18
71876,0,0,1
34272,22,84,154
21441,30,80,136
75369,0,6,14
75790,12,14,44
9545,1,1,0
37832,58,134,287
14475,2,7,47
26634,0,2,0
18797,1,2,1
8161,0,0,1
387,1,2,2
67702,0,0,3
71218,0,0,1
84376,2,4,0
29173,1,2,0
29726,16,45,244
58707,0,1,7
55758,3,6,6
10869,0,2,1
9459,0,1,7
61052,0,0,4
47580,6,38,163
47273,1,2,6
31380,2,12,66
39131,0,0,1
61138,1,3,2
55023,0,1,1
9861,0,0,2
48002,2,2,2
50461,0,15,25
17453,0,1,1
70778,0,4,11
61192,0,0,1
13582,0,6,4
28770,0,4,22
65350,0,1,1
15435,4,0,2
1972,2,2,0
31870,2,2,0
30098,0,0,3
82035,0,5,8
41240,1,8,2
24225,0,4,4
41810,1,1,5
11692,2,0,12
31816,2,1,2
48041,1,2,7
9026,0,1,0
25214,4,1,4
83351,0,0,3
41777,0,0,1
36946,8,38,83
79092,0,0,5
47199,13,30,554
5745,1,0,0
42535,0,0,3
55420,0,6,10
71630,0,0,3
80903,0,0,1
9447,4,10,18
26245,0,0,1
68118,0,0,2
46953,1,4,92
76581,0,1,0
6992,0,4,2
68329,0,0,1
36916,0,0,5
46470,3,4,6
59218,0,1,2
41778,0,2,0
7342,0,2,1
11275,26,56,204
12627,0,0,1
26792,1,0,0
84734,1,0,1
15372,1,0,1
47722,0,1,1
49593,0,0,2
73930,0,2,10
35391,1,6,9
50911,2,3,1
39076,17,27,33
57526,6,2,14
23273,8,12,88
39077,17,27,33
24036,0,0,1
29551,0,0,1
10168,1,2,1
9828,0,6,16
10169,1,2,1
9829,0,3,8
29159,0,1,0
56221,13,22,38
22795,19,33,85
27162,0,2,0
24857,1,13,50
14052,1,7,5
10235,6,6,4
27762,1,6,1
6643,4,19,92
56220,13,22,38
2932,0,0,3
77486,3,1,24
55451,3,1,2
67657,0,1,0
72350,2,1,4
76296,2,4,8
28980,3,1,7
1965,0,0,15
16872,0,0,2
47414,3,6,5
71443,0,2,2
41369,12,37,114
85078,0,5,7
47201,2,0,12
77826,0,1,0
70648,1,2,1
39313,3,0,0
68818,3,0,0
20729,12,54,82
19442,4,13,13
40620,0,3,3
59681,0,0,2
32616,2,3,54
62501,4,7,42
52174,13,15,24
46628,6,9,20
72855,5,2,8
53200,0,1,3
27445,1,2,3
32152,0,0,2
23350,20,47,458
30340,0,1,1
7588,2,0,7
19473,12,40,191
2756,0,0,2
74785,0,2,2
19478,12,40,191
23728,4,0,0
32906,8,14,2
79111,2,2,5
56392,0,0,7
28076,1,0,0
52849,0,1,7
26175,0,0,1
614,0,2,2
11517,2,4,2
32140,0,0,3
18052,5,7,7
80759,2,38,26
80262,2,5,22
57121,0,2,16
26009,1,0,0
41909,0,0,6
44521,1,1,2
35798,22,14,22
61848,2,6,18
36671,0,0,1
63893,4,2,0
6493,2,0,0
24974,5,1,4
5308,0,0,2
54607,0,1,0
32123,0,2,0
74653,3,1,1
76731,2,11,21
62210,0,1,3
18898,13,24,64
70617,2,1,1
32705,1,1,4
21423,1,2,1
43777,0,1,2
18082,9,22,86
74409,1,1,3
53904,0,38,162
62992,0,1,2
57337,0,0,2
24451,0,0,1
62265,1,0,1
83268,1,0,1
78913,2,5,6
31981,0,3,0
7855,1,2,7
84456,3,11,13
81671,0,5,5
67819,4,18,38
38137,0,0,5
55226,3,3,2
16168,5,7,15
23344,0,0,4
110,1,4,13
62592,0,2,0
19629,1,1,0
13178,2,2,6
20695,2,30,226
82633,16,16,38
82632,16,16,38
7001,0,2,2
83922,0,4,4
7136,2,4,0
35640,8,6,10
76363,0,1,0
81513,1,7,20
2416,1,1,3
81059,0,0,3
1545,1,16,113
31591,5,2,1
43113,0,11,24
82191,1,0,0
66828,6,2,3
50767,15,41,109
60375,1,2,12
17903,2,4,6
72168,14,42,60
57882,0,0,1
5180,21,41,186
34718,2,1,2
41142,0,0,3
16619,1,0,0
60376,1,2,12
14338,0,6,4
83697,4,12,14
25400,0,3,0
62318,2,4,1
52534,4,10,10
60011,0,1,1
55128,0,2,2
59994,0,0,3
25761,0,0,2
4033,1,0,0
5963,0,1,0
68371,1,3,7
23045,0,3,7
1245,5,14,87
33862,4,3,5
2253,0,0,2
64453,2,6,14
43031,102,126,154
84332,0,1,3
43831,1,6,2
6365,0,0,2
23041,0,1,2
82844,1,3,8
61076,2,3,5
42897,0,2,1
37449,1,8,12
33014,4,18,38
11186,0,1,15
79611,0,0,1
22951,7,35,103
51049,0,0,2
67624,1,0,3
56741,3,12,3
39151,3,5,36
22460,4,5,9
59721,1,2,10
83320,2,0,0
75800,2,0,0
63711,1,3,14
53526,1,1,1
16042,2,0,2
82258,26,35,27
5911,1,1,0
42711,0,4,2
74187,0,2,2
28329,6,30,54
23939,3,5,0
67943,0,1,2
69081,2,7,9
22952,2,0,6
71111,4,10,14
40992,0,0,1
56559,0,0,2
9368,1,5,2
3738,0,2,2
638,14,21,24
71307,4,0,1
7593,0,1,0
23009,0,1,0
8128,0,7,18
20643,16,22,16
54155,1,4,16
7988,0,0,3
70098,0,1,0
64930,2,8,4
76568,1,2,26
59012,1,1,1
38566,0,1,0
80376,6,6,4
42253,0,0,1
84961,2,4,3
12589,0,2,1
42837,0,0,1
52123,4,20,69
68961,21,62,283
28361,1,0,0
60663,7,6,7
57634,0,0,8
16818,6,4,12
81748,1,0,0
45664,4,4,1
39572,4,14,28
57797,2,2,8
57934,2,0,2
75071,0,2,7
39345,7,17,71
39178,2,0,2
12577,3,9,24
50542,1,1,11
2389,0,0,1
541,1,1,1
52840,0,2,2
10661,4,1,7
64278,0,1,0
32142,0,0,1
46947,3,2,8
4396,0,2,2
11232,1,0,0
60860,1,0,1
20100,0,0,1
20905,0,3,6
3111,11,16,32
50821,0,1,3
50822,0,1,3
8321,0,6,65
66004,0,6,8
37881,0,2,4
34199,1,4,0
29567,0,0,2
16809,0,1,7
1894,0,1,6
45187,1,1,18
19386,5,11,22
67846,10,14,19
47816,4,2,3
13074,0,2,0
34027,3,4,23
41425,0,2,19
59624,3,20,60
50401,47,48,22
37847,0,1,0
83488,1,0,0
59634,0,0,1
8353,6,0,0
10644,0,1,3
43133,10,6,36
37712,0,2,0
71647,2,0,0
6909,1,0,0
65308,1,1,1
15105,3,5,25
47474,0,1,2
18126,0,2,6
32822,2,6,14
3189,2,0,2
2420,9,3,9
63160,11,29,71
673,6,9,54
61545,2,1,0
17221,0,2,8
15473,3,1,0
8597,6,16,30
82288,1,0,3
5013,0,0,1
85064,32,77,425
3578,0,3,4
53375,24,43,199
40712,0,0,2
72105,2,7,10
30554,1,1,2
71459,0,1,1
35273,7,4,20
61891,0,0,1
84455,22,56,70
57595,0,0,2
12476,4,8,26
79485,0,1,25
28327,14,22,83
77099,2,3,4
44487,5,8,36
16549,1,0,2
84068,0,1,1
72853,3,9,24
10258,4,21,80
10769,0,0,1
60836,0,2,6
9018,2,0,3
37287,2,0,0
9424,0,1,1
3248,6,11,18
10108,3,5,8
21348,1,1,12
53901,1,5,24
39655,1,0,1
85136,39,24,24
41104,2,1,1
68820,1,2,3
12810,0,1,4
84131,11,23,48
59815,0,0,1
33623,1,2,12
19546,1,4,8
837,0,0,1
35797,0,1,5
9569,24,20,8
23591,2,2,4
6267,2,0,1
19244,1,1,0
75546,1,2,7
5854,1,0,0
67479,2,2,12
55440,4,18,43
44724,18,58,128
6323,2,2,3
68251,0,4,16
784,2,16,12
2804,1,1,0
74457,0,3,1
37873,0,10,25
83949,1,6,5
82414,1,7,25
70139,2,0,0
83969,33,35,40
42800,1,1,1
31194,1,12,60
78979,0,0,1
81098,102,118,70
56890,4,2,9
20794,0,0,1
2752,1,1,11
72218,1,4,4
39772,39,84,162
50423,10,4,2
41468,17,9,9
14365,0,0,8
55203,7,17,39
18716,8,4,2
56187,0,0,3
31960,0,0,1
44678,0,0,6
58274,3,5,19
56934,0,1,0
24834,0,2,16
77820,1,0,0
40648,7,8,67
7875,2,10,28
52006,0,0,6
26840,0,0,2
46503,41,55,52
35022,0,0,2
24417,0,2,18
82865,0,0,3
67573,1,0,0
53655,4,9,8
17301,1,1,1
25169,7,11,22
21140,3,7,15
5758,0,6,8
24877,0,1,5
47583,0,1,7
76121,1,2,3
74947,1,0,2
47774,5,12,59
69803,2,3,6
32264,2,1,4
15162,0,0,1
71611,8,14,2
25107,36,51,58
84034,1,3,37
65889,0,2,2
18489,2,0,1
78222,0,2,26
63441,1,1,3
1747,0,0,9
10871,0,3,5
8705,1,1,2
81564,27,24,28
23735,0,2,0
78603,0,0,3
10643,15,9,18
43664,2,1,3
69288,50,83,345
69562,0,1,2
25959,0,1,1
51881,1,5,13
47423,2,7,31
5136,0,6,8
74063,12,17,20
47662,2,3,5
59995,0,2,6
7774,0,2,19
4272,4,6,7
21749,4,2,12
31408,1,0,0
49503,0,0,2
43659,0,1,5
84069,4,14,18
81689,1,0,0
57628,2,7,74
58434,0,2,8
72754,12,4,24
20767,1,3,2
8911,1,2,1
75678,2,2,2
48100,0,2,8
53694,0,1,1
10770,4,9,53
49597,0,4,35
37085,1,9,13
84808,108,240,570
27429,2,0,6
35591,0,0,1
261,15,52,121
45285,0,0,3
47263,0,0,2
47354,3,3,6
59904,0,3,2
19925,0,2,0
32676,5,4,4
40210,1,0,1
34632,0,0,1
75266,2,1,2
57013,12,36,160
56261,8,15,25
8665,0,4,0
49379,0,0,1
2439,0,6,4
35007,0,1,3
84972,0,0,28
38921,4,16,206
34905,1,0,3
12732,0,0,3
30356,3,2,0
18176,0,0,3
79607,0,1,1
14518,2,2,2
42609,0,1,1
73083,26,70,122
13472,2,0,0
54113,0,0,1
15228,1,1,7
8176,1,0,0
36544,4,8,84
557,0,1,2
43489,0,1,0
65160,2,1,1
44492,0,0,1
57406,0,1,1
74505,1,1,3
54285,5,13,87
39578,30,80,116
10007,0,2,4
82684,0,0,4
15627,0,1,1
2652,12,58,100
550,0,1,4
23751,2,0,0
35692,3,10,68
51394,6,16,51
49183,1,5,4
35658,30,53,70
52146,1,3,6
34402,6,2,8
51660,1,0,0
18753,0,0,16
69593,6,16,27
49757,19,19,14
35644,30,53,70
5711,1,2,2
52811,0,1,2
32405,0,0,2
54609,0,0,2
82145,0,1,0
5469,0,0,18
47417,0,8,47
2227,2,0,0
12496,7,22,69
19333,0,5,0
77225,1,3,1
78587,5,6,18
8486,0,1,0
59798,2,6,34
15860,1,0,0
908,1,10,37
29142,10,24,65
81677,3,3,9
62917,2,1,1
30740,1,2,15
29157,4,0,2
43564,0,0,1
80840,0,0,1
42988,0,1,13
20960,0,1,5
55734,0,0,1
79303,2,6,13
40111,4,0,0
17683,2,0,0
18582,0,1,13
65615,6,0,10
41604,18,18,30
9141,1,0,3
82173,14,100,124
10641,12,25,25
16924,9,3,3
60288,2,4,24
42347,0,4,49
802,4,8,49
4749,2,31,51
80589,0,2,4
45574,0,2,2
49952,2,8,3
50319,42,100,117
55889,1,4,5
27823,0,2,2
11261,1,4,13
1208,3,2,6
51544,0,0,2
5389,2,2,0
185,1,0,0
9307,10,33,187
45182,1,1,1
12215,1,2,1
6206,2,2,3
62850,28,53,104
84354,0,0,4
48379,32,84,108
15101,0,3,1
28137,1,0,0
16226,4,6,11
44965,0,0,1
59677,1,3,5
38681,8,10,79
69448,1,8,11
84922,1,0,0
13077,9,8,2
22784,4,2,12
47293,1,0,0
65726,0,0,1
62500,8,14,84
69834,0,4,7
75132,0,2,1
30481,2,8,48
27001,9,15,92
79559,1,3,4
73629,0,0,1
84748,1,0,3
66794,1,0,2
13882,0,4,0
17082,1,4,18
58465,0,0,2
68603,2,1,0
37084,4,10,10
22182,3,1,1
40380,1,0,1
70342,2,2,0
83810,6,4,8
80184,0,0,2
44762,0,0,15
16648,0,0,8
78394,0,0,3
45015,35,76,107
30473,0,1,0
82496,1,1,3
71335,0,0,4
47749,18,87,348
61623,12,27,42
59312,0,0,4
44055,2,3,2
5494,4,0,6
38947,0,6,33
11514,0,1,0
13937,0,0,2
24042,4,14,46
84004,1,3,5
20087,3,3,2
53166,2,0,18
76791,2,0,0
58732,0,0,1
53509,1,1,21
73640,4,15,3
25456,4,15,59
40883,0,1,1
28367,0,1,0
55592,0,1,2
77312,0,0,3
84551,35,76,109
53905,0,19,81
61123,1,7,1
61124,0,3,8
2673,0,0,2
57563,0,4,4
5919,6,10,9
56667,10,39,133
27389,2,4,20
25125,10,30,135
25476,15,17,12
4670,2,1,1
25906,16,40,40
524,58,92,146
25478,15,32,56
70533,6,8,17
8092,0,12,20
31549,1,0,2
66136,26,86,334
78468,4,6,26
63841,1,4,20
50602,0,0,1
2065,1,4,14
70978,1,0,0
40040,0,2,2
20951,8,7,23
80960,8,14,65
30017,6,12,4
67958,18,56,280
66008,3,2,3
71122,0,0,3
71832,1,6,27
27533,9,14,29
20936,10,6,56
65159,2,3,5
25418,5,2,2
85088,3,38,105
11352,4,5,28
32073,3,5,17
41901,0,0,4
72018,0,2,4
25234,0,1,0
28288,34,30,36
51083,0,1,5
18504,0,1,0
8463,1,0,0
54568,19,42,45
50995,0,0,1
5728,0,1,2
75239,3,14,110
49334,2,2,6
50244,0,1,0
358,1,0,0
25332,1,1,5
77623,0,0,1
30747,2,4,7
7268,0,4,0
76855,0,0,1
21113,10,2,2
31681,0,0,2
2745,8,6,4
11057,0,1,0
1423,18,80,116
66833,1,0,0
43923,0,1,3
72398,0,0,3
40356,0,10,38
13164,0,3,4
4821,0,3,3
42157,1,2,1
48298,10,18,36
12204,0,1,0
83141,0,0,2
47755,0,0,1
43160,12,13,95
52512,1,2,8
5812,3,3,2
62815,0,1,2
47430,0,2,3
74767,4,21,29
46314,0,6,36
10750,3,7,53
5863,3,1,2
37875,6,9,38
33127,1,2,0
10115,0,1,2
77974,3,5,12
68718,8,15,15
54761,0,1,6
35485,2,4,20
66327,1,5,3
79213,0,2,0
73578,50,20,20
269,1,0,2
55572,0,0,1
55348,1,4,0
4819,0,0,2
13308,2,3,14
61407,0,1,0
55998,0,2,4
48006,2,3,12
78739,1,1,5
57479,1,0,0
77005,0,0,1
46187,0,0,3
12844,0,0,3
81935,0,2,1
19567,1,0,1
56621,2,1,4
73046,64,124,530
73049,64,124,530
31102,4,28,69
61019,0,2,0
66384,0,4,0
81282,10,4,24
6485,7,12,25
29544,60,42,28
27542,6,10,13
80548,2,2,12
17375,3,2,4
69627,20,41,47
11375,0,2,8
69340,0,0,2
82037,4,5,13
15872,0,2,0
41390,8,30,132
30678,0,0,5
66987,0,0,4
26364,0,1,0
8757,1,1,0
56775,1,0,1
10225,3,2,2
8190,0,1,1
41140,0,0,1
66440,0,0,14
26543,1,0,0
43766,1,1,5
30327,4,0,0
75746,0,1,1
19396,1,6,0
3085,0,0,2
154,0,0,1
42507,14,23,37
33762,2,4,18
34471,21,38,137
66300,0,2,2
13880,0,2,7
24854,2,3,1
41387,4,1,0
40201,0,1,0
44827,0,0,1
64603,0,1,3
63069,0,1,0
21489,7,31,62
58951,1,0,0
73851,1,1,0
15040,1,6,20
30402,0,1,1
78155,4,9,24
14756,0,5,13
57985,1,6,7
71938,1,5,4
73761,1,0,5
67432,1,0,1
26479,0,1,4
61907,0,1,0
32782,0,0,1
12177,0,0,1
65271,1,3,3
31021,16,12,28
61143,2,3,12
12936,0,2,1
27827,0,1,0
83322,0,1,0
28100,0,4,4
35304,0,2,0
20392,0,4,5
64452,2,6,44
10473,0,0,1
7998,8,2,14
10416,2,2,2
4661,0,2,5
83760,6,21,32
42317,0,3,13
46774,1,5,6
3591,1,2,1
5570,0,0,2
55457,0,1,2
20958,0,0,2
